row ID	row m/z	row retention time	2019-01-14-inj-42.mzML Peak area	2019-02-10-inj-221.mzML Peak area	2019-01-17-inj-94.mzML Peak area	2019-01-28-inj-207.mzML Peak area	2019-01-15-inj-58.mzML Peak area	2019-02-13-inj-235.mzML Peak area	2019-01-21-inj-162.mzML Peak area	2019-01-21-inj-135.mzML Peak area	2019-01-28-inj-213.mzML Peak area	2019-01-16-inj-83.mzML Peak area	2019-01-14-inj-31.mzML Peak area	2019-01-21-inj-120.mzML Peak area	2019-01-28-inj-206.mzML Peak area	2019-01-21-inj-124.mzML Peak area	2019-01-21-inj-146.mzML Peak area	2019-01-15-inj-70.mzML Peak area	2019-02-13-inj-236.mzML Peak area	2019-01-17-inj-104.mzML Peak area	2019-01-13-inj-5.mzML Peak area	2019-02-10-inj-222.mzML Peak area	2019-01-23-inj-198.mzML Peak area	2019-01-13-inj-4.mzML Peak area	2019-02-10-inj-223.mzML Peak area	2019-01-23-inj-185.mzML Peak area	2019-02-10-inj-227.mzML Peak area	2019-01-23-inj-181.mzML Peak area	2019-02-13-inj-237.mzML Peak area	2019-01-15-inj-75.mzML Peak area	2019-01-13-inj-12.mzML Peak area	2019-01-21-inj-145.mzML Peak area	2019-01-13-inj-23.mzML Peak area	2019-01-13-inj-7.mzML Peak area	2019-01-14-inj-38.mzML Peak area	2019-01-23-inj-170.mzML Peak area	2019-01-13-inj-27.mzML Peak area	2019-01-17-inj-111.mzML Peak area	2019-01-15-inj-71.mzML Peak area	2019-01-13-inj-16.mzML Peak area	2019-01-17-inj-109.mzML Peak area	2019-01-15-inj-69.mzML Peak area	2019-01-28-inj-211.mzML Peak area	2019-01-15-inj-65.mzML Peak area	2019-01-17-inj-105.mzML Peak area	2019-01-28-inj-209.mzML Peak area	2019-01-21-inj-137.mzML Peak area	2019-01-15-inj-61.mzML Peak area	2019-01-14-inj-34.mzML Peak area	2019-01-21-inj-133.mzML Peak area	2019-01-15-inj-79.mzML Peak area	2019-01-16-inj-86.mzML Peak area	2019-01-28-inj-210.mzML Peak area	2019-01-15-inj-64.mzML Peak area	2019-01-21-inj-136.mzML Peak area	2019-01-14-inj-53.mzML Peak area	2019-01-17-inj-100.mzML Peak area	2019-01-14-inj-35.mzML Peak area	2019-01-15-inj-60.mzML Peak area	2019-01-21-inj-132.mzML Peak area	2019-01-15-inj-78.mzML Peak area	2019-01-16-inj-87.mzML Peak area	2019-01-15-inj-74.mzML Peak area	2019-01-21-inj-144.mzML Peak area	2019-01-17-inj-95.mzML Peak area	2019-01-13-inj-13.mzML Peak area	2019-01-13-inj-22.mzML Peak area	2019-01-13-inj-6.mzML Peak area	2019-01-17-inj-114.mzML Peak area	2019-01-23-inj-171.mzML Peak area	2019-02-10-inj-226.mzML Peak area	2019-01-14-inj-43.mzML Peak area	2019-01-21-inj-126.mzML Peak area	2019-01-13-inj-26.mzML Peak area	2019-01-21-inj-140.mzML Peak area	2019-01-15-inj-59.mzML Peak area	2019-01-14-inj-47.mzML Peak area	2019-01-17-inj-108.mzML Peak area	2019-01-15-inj-68.mzML Peak area	2019-01-15-inj-66.mzML Peak area	2019-01-28-inj-212.mzML Peak area	2019-01-17-inj-106.mzML Peak area	2019-01-14-inj-49.mzML Peak area	2019-01-13-inj-19.mzML Peak area	2019-01-14-inj-51.mzML Peak area	2019-01-21-inj-134.mzML Peak area	2019-01-17-inj-102.mzML Peak area	2019-01-21-inj-128.mzML Peak area	2019-01-15-inj-62.mzML Peak area	2019-01-14-inj-37.mzML Peak area	2019-01-21-inj-130.mzML Peak area	2019-01-13-inj-8.mzML Peak area	2019-01-16-inj-85.mzML Peak area	2019-01-13-inj-11.mzML Peak area	2019-02-13-inj-238.mzML Peak area	2019-01-15-inj-76.mzML Peak area	2019-01-13-inj-20.mzML Peak area	2019-01-14-inj-41.mzML Peak area	2019-01-17-inj-112.mzML Peak area	2019-01-13-inj-24.mzML Peak area	2019-01-21-inj-138.mzML Peak area	2019-01-13-inj-15.mzML Peak area	2019-01-21-inj-142.mzML Peak area	2019-01-15-inj-72.mzML Peak area	2019-01-14-inj-45.mzML Peak area	2019-01-16-inj-88.mzML Peak area	2019-01-13-inj-10.mzML Peak area	2019-01-15-inj-77.mzML Peak area	2019-01-13-inj-21.mzML Peak area	2019-02-10-inj-225.mzML Peak area	2019-01-21-inj-125.mzML Peak area	2019-01-21-inj-139.mzML Peak area	2019-01-13-inj-25.mzML Peak area	2019-01-21-inj-143.mzML Peak area	2019-01-13-inj-14.mzML Peak area	2019-01-15-inj-73.mzML Peak area	2019-01-14-inj-44.mzML Peak area	2019-01-14-inj-32.mzML Peak area	2019-01-15-inj-67.mzML Peak area	2019-01-17-inj-107.mzML Peak area	2019-01-14-inj-48.mzML Peak area	2019-01-13-inj-18.mzML Peak area	2019-01-21-inj-129.mzML Peak area	2019-01-17-inj-103.mzML Peak area	2019-01-14-inj-36.mzML Peak area	2019-01-15-inj-63.mzML Peak area	2019-01-14-inj-54.mzML Peak area	2019-01-13-inj-9.mzML Peak area	2019-01-21-inj-131.mzML Peak area	2019-01-16-inj-84.mzML Peak area	2019-01-21-inj-165.mzML Peak area	2019-01-23-inj-190.mzML Peak area	2019-01-21-inj-154.mzML Peak area	2019-01-23-inj-179.mzML Peak area	2019-01-23-inj-188.mzML Peak area	2019-01-23-inj-194.mzML Peak area	2019-01-21-inj-150.mzML Peak area	2019-01-21-inj-161.mzML Peak area	2019-01-23-inj-180.mzML Peak area	2019-01-21-inj-158.mzML Peak area	2019-01-23-inj-175.mzML Peak area	2019-01-21-inj-159.mzML Peak area	2019-01-23-inj-174.mzML Peak area	2019-01-21-inj-164.mzML Peak area	2019-01-21-inj-155.mzML Peak area	2019-01-23-inj-191.mzML Peak area	2019-01-23-inj-178.mzML Peak area	2019-01-23-inj-189.mzML Peak area	2019-01-21-inj-151.mzML Peak area	2019-01-23-inj-195.mzML Peak area	2019-01-21-inj-160.mzML Peak area	2019-01-23-inj-172.mzML Peak area	2019-01-23-inj-187.mzML Peak area	2019-01-23-inj-176.mzML Peak area	2019-01-23-inj-193.mzML Peak area	2019-01-21-inj-157.mzML Peak area	2019-01-23-inj-197.mzML Peak area	2019-01-21-inj-153.mzML Peak area	2019-01-21-inj-156.mzML Peak area	2019-01-23-inj-192.mzML Peak area	2019-01-21-inj-152.mzML Peak area	2019-01-23-inj-196.mzML Peak area	2019-01-21-inj-163.mzML Peak area	2019-01-23-inj-173.mzML Peak area	2019-01-23-inj-186.mzML Peak area	2019-01-23-inj-177.mzML Peak area	2019-01-14-inj-29.mzML Peak area	2019-01-28-inj-203.mzML Peak area	2019-01-23-inj-183.mzML Peak area	2019-02-10-inj-220.mzML Peak area	2019-01-13-inj-1.mzML Peak area	2019-02-13-inj-234.mzML Peak area	2019-01-21-inj-122.mzML Peak area	2019-01-21-inj-148.mzML Peak area	2019-01-15-inj-56.mzML Peak area	2019-01-16-inj-81.mzML Peak area
1107	0	43.98	1072.701153	0.537920722	7316.213404	3.906008597	4165.639845	0.277815584	657.8177429	8310.89033	16591.66495	2.956158926	1828.397154	138.5020573	20703.25114	5435.066438	0.8928071	7568.207614	0.141514918	3.172434509	0.946374237	0.392806583	2.216119317	2000.465859	0.036935674	16218.97263	0.046713701	4850.248657	0.268550058	10990.17731	16276.84199	2022.645249	8265.967898	7728.496326	1771.683291	812.2302718	2.581670915	9961.516985	1.832444088	551.2327383	2825.977709	3228.391825	1.868896897	2860.282071	3773.337774	4.854418022	28.99684562	13851.254	6101.109141	15583.60495	0.772951209	15988.82588	2093.779196	325.2240855	6170.569672	4.045693427	2523.97111	4400.072186	0.654825865	17399.35566	6712.771299	5150.598638	1446.046821	9395.155575	1992.027806	0.599040943	150.083973	1738.990961	14052.65385	2.191378213	479.7788116	3.620995061	3774.319088	1102.90487	27.61012511	1545.019033	0.954581767	2643.683445	8491.731447	1.985783561	3307.688155	2523.746775	5515.818867	2.10657592	521.1945176	12635.83417	3.646435722	7872.973757	26385.19712	7034.721227	4572.970347	2702.559532	10985.82726	8561.753478	0.070460846	2795.579101	2911.722778	15905.27437	7501.570419	1328.989487	8847.055127	3356.842977	20891.74728	11800.55864	5120.096306	7999.888892	2644.776741	5360.033041	4.250922219	2026.714418	14503.55033	13129.48506	454.6570933	3995.293701	2.062199108	4.463003043	3127.097001	3.768757479	1907.136679	2.736811578	6645.678845	5525.616121	6227.02112	5.240920861	5040.761269	1304.236049	8680.979113	1.593022747	8813.104628	681.9736596	6025.360973	20682.21964	35283.39087	2.174660458	35771.91505	2750.449203	3053.953363	15534.76935	14725.8544	3911.985904	10841.70864	6963.183962	2652.953572	10863.113	3648.916407	16590.57365	3.655382531	14527.67933	3.582234222	10573.22748	7712.391264	13790.59896	800.4748204	12052879.52	2225.810534	16504.72719	3162.588969	1630.793945	1488.019957	1445.683586	21608.88032	3251.212565	36500.38448	3148.486886	39839.13876	9090.531485	1129.740984	166.2397017	2954.635621	432.5379703	3845.39224	635.5542626	3418.816039	1483.953594	1.370538146	1.183801952
1108	0	44.04	12535.47477	1067.646086	37321.87267	17035.45694	19096.44447	6168.336894	0	54671.1006	53880.16978	34644.55644	7792.600204	68859.29974	22186.34924	31435.47051	26042.24152	55726.09861	1562.633598	32175.16179	15395.40606	0	51901.06914	10246.84975	0	23851.53463	9041.234636	63119.74419	5101.472139	36624.42972	11309.68224	72443.77741	14287.13174	7743.058747	27865.72691	48700.14601	9129.720816	54680.52863	32972.60649	7300.542316	45215.45319	56008.24248	0	29171.74824	5046.874111	186807.1794	28838.00225	39795.50459	9324.128969	15187.55952	0	23743.58522	52959.23639	21688.09596	23162.24481	36059.26693	0	11699.74244	43849.24895	58226.47264	68121.16316	59133.99952	23776.48091	12251.48918	30582.50394	6481.547526	28188.58842	26339.69083	71163.84735	65953.38019	0	10439.20599	30831.67476	30652.69061	8241.986484	44646.82737	44699.25049	10483.27005	7296.136665	20110.7485	64421.27106	25175.46589	25477.4556	4837.850799	18500.80357	61651.93966	15111.32468	103582.3142	5536.755538	29866.66445	30750.137	14492.5171	36126.70164	7442.588	1682.587648	14696.02924	24886.43514	8790.141715	24522.46814	9242.877471	23323.27316	8386.21044	0	3810.330759	5728.286859	47528.68256	16256.95929	1770.567527	13850.41994	10796.21282	19475.47009	7930.543214	6839.899623	56389.18675	17053.78791	30235.40812	27266.42814	1949.343018	41668.68724	14692.02589	12734.65254	19566.37033	17070.24135	0	16678.38194	8987.472644	23659.88548	22918.03354	35177.51634	20046.51087	0	0	32691.66387	77755.74512	38636.08505	19794.25547	19402.13168	78478.99635	13978.28913	9581.899387	3108.05573	4869.126628	68235.8104	66053.75798	21029.47684	16349.10558	104216.1892	66294.75398	44326.57015	57121.28407	63652.75933	28242.2542	115766.1465	0	46621.33604	16961.98954	60255.38512	2677.005786	24834.77693	64342.7328	2508.855736	64773.72038	80561.53095	53077.41522	20622.51502	24144.26876	6072.972385	42095.36806	15423.30547	6788.328708	539.2788574	2229.293039	39458.56815	19401.11983	18183.36668	47845.84686
1109	0	44.04	1389.207704	5837.454046	3582.93199	46161.10535	2218.715614	0	90132.43782	8710.224689	646.1539643	11072.68015	145.5944031	971.9023529	2682.659387	50221.32694	42636.00371	0	242.7444211	13320.05837	4587.385033	0	2205.361894	312.5326273	3431.876042	0	0	65020.928	268.8787909	12106.6284	803.6066773	836.9720921	18217.73538	227.0833691	0	0	1695.881733	0	0	593.2663994	15460.41226	0	26154.86652	0	1755.552833	0	6185.061785	0	240.801046	2052.37096	59943.85491	2539.663579	4313.284124	4551.736412	2505.365495	0	18100.07757	1309.306588	2042.387884	1610.928368	0	0	303.0697897	45098.91755	34997.47595	35073.78851	0	0	21293.67816	0	8292.067783	37882.5472	1790.592929	6437.864748	84194.50729	2188.533891	9524.046723	145.979067	679.6255579	7290.083757	0	0	2398.289779	114.1209049	163.1158998	37695.0718	750.5763946	0	0	877.7081317	288.9646703	103.580469	800.8410808	14464.94317	0	0	6303.053256	26094.04495	380.0122217	4831.621774	1936.477222	527.1027973	136731.779	0	12954.18144	8644.308297	1499.48549	63.11834694	0	1433.737561	2322.357918	733.5408388	34893.15856	1495.669303	1839.030072	2026.949165	78.12859172	26602.59552	149.5975082	1191.912827	22639.1246	160.3683787	54779.39489	36203.51315	0	690.4808349	0	0	732.8495771	1415.729774	83345.26856	48272.53748	0	0	68785.12828	2134.791764	29127.56298	1390.44003	55860.9072	1072.566066	88517.11803	35.35917777	257.371799	0	231.7811223	3476.407197	0	253.4000307	3118.903178	0	16356.7529	833.8587862	0	0	476.3472593	67570.18373	75925.73489	100380.2983	640.6018879	1088.358133	198.5997463	595.9383332	16998.5349	608.7611538	1372.755192	39151.53019	3986.350809	1214.779765	61.13579392	0	11512.1719	0	3336.316608	30815.37303	0	50422.33075
1110	0	44.04	243.1319967	0	57.19587452	0	341.3938296	0	0	11598.53426	16542.92676	0	0	0	493.8861312	0	0	0	45.99488773	1511.044464	174.4194311	0	0	197.0290763	0	7049.190112	0	15430.79044	136.5422403	161.3991573	43.88390586	107.1363395	0	0	0	10916.59046	347.4350397	0	6744.756036	0	0	0	56.87793614	119.8832806	344.785925	0	948.3120309	0	126.8360927	1117.721126	4410.863369	916.4128736	156.6085139	669.0135426	261.1556662	0	57.30874462	282.7358824	0	401.3805108	0	5557.842846	0	0	0	0	0	919.4791208	0	64.72441276	0	0	219.0085791	4154.702478	0	439.6029411	205.5245724	183.1351398	12638.81644	328.7062441	87.37768335	204.1046741	248.6346969	4413.367497	577.3057594	9990.180447	5146.572627	0	0	339.506952	758.1400218	0	0	0	0	49.06162798	0	0	0	91.1360426	8357.467863	4047.090369	302.0643352	17.51023439	139.7536623	1131.834469	211.1958877	0	0	167.9048939	397.7462978	335.370972	0	0	528.4255874	138.1815269	0	10595.53168	0	100.4786508	0	146.9061985	893.9056837	0	410.1254047	29.09049215	5015.400624	577.6447097	12995.84038	10447.06945	0	235.3139117	8867.690543	11454.72171	1097.945779	369.2833007	409.6825097	0	0	16378.98896	0	285.4680215	0	0	13340.59083	1387.765782	0	291.6867294	0	24233.17112	0	505.8637337	21475.02185	181643.249	355.4990189	0	0	20202.98755	947.6825868	413.0263764	533.6972094	0	493.2374455	0	37205.34069	29766.00916	0	13238.33741	388.0791338	0	0	42.95360374	419.8046348	112.8285549	0	0
1111	0	44.07	17183.36569	1875.533432	17283.63731	2992.411631	41341.90268	82.35597359	36520.66305	41815.26987	12555.29805	33251.96069	13959.8872	0	0	8703.150451	0	17460.46232	0	17324.30383	6748.295061	0	0	703.2479526	0	31817.68474	3935.694645	19625.88351	0	10520.92887	1776.570009	35280.31569	3972.652292	5069.575786	28617.39008	32681.90985	22379.90512	2987.391646	9663.640019	12949.51256	11228.35631	10138.97877	103994.087	15423.43061	42437.73224	0	31485.9652	7622.768389	18818.11544	48049.63174	26763.35888	21622.00298	31530.08396	21834.73979	42889.23368	25550.49171	71277.18738	41071.41769	21925.06867	21177.02593	26864.21096	39682.54035	14258.21638	75934.63178	23606.22512	5748.075675	6921.525826	0	12121.60243	0	1578.646434	22902.76777	29355.53888	8248.963057	72982.53308	9243.369538	9620.302436	51326.80267	12422.69152	33698.77451	0	33544.56955	387.1086391	12211.65217	23402.10981	9449.267665	7991.598418	28268.75237	35073.98187	11112.6215	80221.23576	0	7923.594892	29289.94239	0	54108.2009	6342.583711	9101.940262	0	9974.19218	14005.30829	11373.50066	11040.97091	10253.05125	11774.95556	39547.90468	6228.549745	15771.89337	4200.059983	2960.106598	34432.76636	56192.10851	3162.159639	11167.09964	4249.684034	85725.50282	21673.33912	5306.882781	0	19765.01631	983.619044	4404.469061	107283.9863	22728.64256	28394.12296	9700.419886	9735.775162	19040.73865	37919.42018	0	137636.236	21274.34499	0	6890.288571	24044.99536	63181.42897	42788.24655	21655.28191	19210.66001	0	5415.946971	8180.211405	48119.37372	0	34262.49478	26852.43493	34391.51278	43655.04524	40574.36289	37881.30491	0	0	0	21650.70365	21947.32089	82252.06444	79591.32779	28297.47214	48272.16741	35414.72848	737.1012453	20334.06599	16845.89299	23629.80872	3453.211974	7322.321326	10889.16421	13216.10174	21908.29045	0	8980.719244	0	34779.76143	15052.77199	0	0
1112	0	44.07	21450.73716	17.22206058	14576.86829	0	0	2851.378656	2180.966301	35569.54525	886.5512332	0	462.7585457	0	109299.5431	982.8140632	0	0	0	0	571.0832901	0	9058.563449	10949.19524	0	98962.706	0	0	9566.899883	0	0	15528.67518	0	73.80151945	119.5832263	4445.440345	1613.186887	26081.8415	145.9850887	0	2273.899482	0	0	534.1492185	20182.0045	31360.7086	524.5510636	0	9192.911263	0	1789.803145	615.0308169	5326.833317	137.2280536	1103.792215	0	0	0	27567.74861	29983.76975	634.787415	0	318.054101	0	1094.733444	786.9151206	0	31230.56905	0.001563466	47813.52946	14.4958997	428.778161	0	2.504843691	0	209.8359806	139.6305443	0	16190.96363	0	48764.58629	0	0	0	502.4740546	2843.25985	26957.98397	1113.60872	23121.07957	36.58722459	11199.3129	12672.34874	16774.48055	0	0	0	0	114.9885178	27327.63862	14.70866568	1677.459669	1310.260359	4459.296165	0	70.63164407	7691.240438	5541.264958	5685.035785	27613.13332	166.0080799	0	0	0	392.9294231	0	1559.561332	294.0482331	0	28554.36785	21957.22535	0	19370.2647	0	1647.397322	309.4919301	991.7673322	662.4804927	1488.919811	4600.02093	11137.37043	0	155.5997275	95662.67469	24410.9832	1418.863555	24107.04814	2719.757014	469.9175182	0	92567.72038	0	2909.979118	821.7562817	0	46712.18635	11907.88797	30070.12355	29154.49421	0	20415.60053	7657.275274	20767.3688	116308.0372	1067.849504	17153.40659	0	0	0	33114.65915	69835.47847	0	9960.380575	233.1271467	31462.96964	0	389.4771314	0	11888.48955	1129.117951	0	228.47876	0	1146.55694	0	41488.58499	0
1113	0	44.07	0	0	0	54317.19694	0	2338.531335	281.2469706	0	22517.08978	0	3325.345943	19775.43264	53603.40368	876.4064878	24736.53793	800.4531577	0	141.097452	2574.647094	0	93569.85228	0	0	32.54827528	2188.045777	41069.31097	0	0	10293.59528	258.3202015	387.4890516	8827.455224	7255.724789	1515.635376	1435.63991	214.0516709	435.891297	256.7432913	1433.053469	289.2384516	0	23420.60869	274.627382	0	0	24773.11078	74.08948707	0	20980.15687	1555.210309	4781.921619	0	3786.376313	15726.00626	3860.534532	501.4086682	15922.94731	1408.745535	111.5518216	21577.2989	1346.414434	1400.84351	1054.707725	514.3033123	0	0	999.806548	16124.77784	0	1667.201203	2957.865256	11275.93512	0	4157.192078	5504.018171	20580.70181	20252.59189	594.4927962	0	0	14082.73911	11537.97653	0	27901.98331	354.3712179	1258.621291	20458.49582	697.8189688	0	0	250.2017964	0	0	1488.380426	10593.99063	9007.841648	0	414.8452836	912.7369413	7650.01622	48278.58711	307.427834	14153.93471	0	134.3765702	30.52792895	0	167.7500335	37041.40071	22142.77695	22536.62477	841.4263733	161.7883432	0	1102.165878	11060.31919	0	0	42356.68637	0	0	8461.918109	634.3465936	1134.183066	930.1201998	1645.799122	3548.717969	0	0	503.8373705	0	114.998978	1597.958093	27418.52534	3367.189199	3525.309551	1710.08399	57.0591414	82459.55623	2193.25003	0	67935.06237	1056.305863	52081.50943	2623.769237	0	0	2280.883199	0	0	0	1915.095026	2032.607741	0	929.910654	2061.945545	0	2851.71034	0	25692.64582	801.6943877	2276.494788	229.8805024	0	147.0011762	10437.73416	2578.412854	1033.927917	4071.084321	0	0	19209.13728	8469.138331	61529.98246
1114	0	44.07	12829.43966	0	13366.4751	268.8259433	2500.072868	0	0	0	1305.816741	11815.18775	3263.618657	759.5544244	0	310.9362608	0	45.90682068	0	42034.98266	141.6821565	2708.503578	156.6835597	146.295519	0	0	3353.091782	0	0	66416.20526	372.1257427	138.1737295	6391.313717	358.1416191	0	25321.09121	0	24.70664754	1474.723876	1061.525815	21623.37193	10927.19084	11215.1723	1762.265069	16621.98803	0	0	0	1066.310025	1129.765825	162.2507408	1532.843328	0	589.6646586	0	16028.88314	0	1541.454856	185.1769653	853.8724705	819.8155519	1571.912688	1296.453298	0	610.4207414	147.5895019	0	2513.746817	24294.66968	0	0	260.6006176	14065.20371	1006.810076	0	571.8336747	313.8656314	6710.792654	0	2899.754179	84248.05514	27783.32365	21211.54987	504.5205403	114.6184934	437.9091459	2.34220533	0	854.6057991	238.1330314	1876.453301	0	1077.240427	9795.367851	2582.427867	0	0	429.4197852	45841.29628	223.9480592	50197.51515	601.9377604	0	821.5883942	0	0	0	601.3194176	444.1838621	72.83090273	2909.366793	270.7639433	15337.22651	52585.33132	0	2174.591603	4894.852006	7700.8874	34922.19097	606.3097075	0	0	0	21421.58178	141.7067412	4186.199814	27229.1547	46080.69436	10.41474859	19292.5348	4586.737113	20532.1712	0	321.3779992	1357.402784	22059.85998	8012.699586	295.3849372	0	0	0	27072.70859	10257.60095	0	7741.418084	1709.895838	1764.586591	0	0	18884.26521	48332.06484	0	118541.1791	256.8019491	44008.1801	0	2380.827214	0	0	0	0	0	55.52346935	13918.76638	0	28562.01511	1685.492913	787.2096079	923.4420502	1770.361581	464.032452	0	1120.216534	1591.030567	220.3053369	0
1115	0	44.07	0	0	0	0	0	0	0	0	0	0	0	4572.692538	0	402.7427297	10920.53675	11435.04927	0	1467.906313	0	0	0	0	0	0	0	0	0	0	0	9156.625306	90.20477535	122.9245412	0	0	0	0	0	1298.159586	0	1222.224742	0	9287.488021	0	3060.622445	0	0	3406.505517	1192.25456	1637.201047	4683.960015	0	0	13378.207	0	0	14620.41655	0	0	1407.049179	0	2259.86964	4231.990949	0	0	0	0	2972.851637	15384.9327	0	1952.793342	18837.11956	0	0	0	550.9714805	0	8458.888341	0	14904.84707	0	0	3301.214094	65.33800608	0	4002.032893	0	2930.011311	3931.42236	0	1467.453189	0	0	0	6087.931586	0	0	0	0	0	5037.096689	0	2422.299447	0	0	0	0	7.195556721	0	0	0	0	0	0	0	0	476.3761699	3705.457364	0	0	0	10129.39308	0	4211.997783	312.906453	0	1119.935024	7839.328018	0	0	0	1157.751863	19776.99922	1345.202762	0	0	0	28456.28435	16974.35437	3599.59349	0	0	21899.87148	0	4282.031431	0	0	24940.30367	0	0	335363.1634	0	0	0	0	0	11463.08308	0	0	33.0300889	0	0	0	0	1589.931451	5404.79572	2567.561841	4212.831917	0	0	0	0	802.8693176	4585.196886	0
1116	0	44.17	26380.58291	1616.092183	24937.96263	15918.14355	52852.52895	5.132113464	61619.53379	35625.45672	54705.22087	34468.62685	17800.93724	22430.22953	53087.05307	31218.1315	52389.53441	27700.9544	44.7314539	21621.61976	450.4400329	0	32747.994	16357.09093	4086.35309	16218.52001	6.54440291	44647.98595	42.70449811	9301.862854	18031.68956	37839.46321	2038.766723	2215.993926	633.6004955	29454.45734	9454.560638	25054.85879	32278.01454	2732.907686	2985.734755	11847.76916	32202.46486	67225.55842	43283.04166	6189.192168	18938.93277	35245.12316	36053.471	28761.62369	25806.1596	43817.35861	84094.2555	2527.6446	120192.5979	5824.454783	7296.68665	31351.78341	1055.610382	7568.934009	24032.78175	13134.66289	4011.017287	22205.66608	10588.89978	10646.41529	8810.952654	1822.456552	1524.517036	6232.788876	4389.935466	20650.89419	7592.18392	9420.056949	51360.14441	12374.81529	97202.92928	141.8796067	850.5333044	46728.00855	9378.829454	20824.99038	5524.721371	1301.669315	110.6276026	36623.08638	2116.317109	18288.52805	18882.4938	33581.70697	93002.8821	2594.580613	22923.86369	1946.718074	0.104283241	6834.896792	3723.462597	21364.50309	4005.535119	16050.72151	9453.965371	2238.704231	51864.88182	21764.90424	66682.05332	6855.215214	4784.224849	5928.340896	15310.1779	64.60984036	45771.47039	62989.41099	1819.291015	5578.871724	2490.567677	3174.572717	2636.747323	6730.755602	815.9736478	11906.78714	4036.102218	3747.277249	292215.5076	23207.02591	55661.68416	24996.99687	6617.772285	3276.904892	26057.18386	67965.8192	23280.12011	2350.220005	5008.717288	92558.07786	317372.129	1373.214596	19474.69757	311.539995	1183.853764	112703.9221	18219.87463	18110.03462	54694.84915	8765.324447	28642.88941	35502.07928	35028.19559	37480.98904	49455.48889	34488.40922	5611.814049	771142.4998	3473.260098	65788989.01	198.1412361	20604.8859	3455.316805	22827.51117	5307.503441	10315.07629	30210573.22	47260.70952	4742.822446	33343.19393	52252838.61	631138.512	1205.094964	322.7348714	9638.370329	1619.820305	79.95297085	2778.373599	13817.18984	4533.455746	1783.228822	4032.231209
1117	0	44.3	6828.400651	0.573751892	322.0394882	16874.34655	7375.544976	0	2098.787726	0	639.2835711	0	2155.831594	38.5170199	0	2562.572611	0	0	0	2693.9846	7299.745546	0	1447.581387	1723.947905	0	0	0	20266.48697	960.2864668	0	0	472.8653884	1902.272181	0	6.918626996	1860.107965	4412.571813	1517.78724	16.7125626	0	327.580193	929.8737725	0	100.3918231	0	633.7198573	455.2443366	0	0	26132.7292	0	3627.210317	4916.324751	0	79.30051602	0	10750.88745	0	1.689934908	939.8599655	0	0	7924.444791	6275.512039	0	3217.947355	0	2.177290861	12422.69358	5503.639735	0	3178.984055	0	0	0	3265.011469	0	4417.515402	0	0	0	0	1329.805282	0	714.0315351	10229.55411	3916.394795	1997.965916	344.5518016	10932.02015	17294.92886	1808.768043	6937.411379	0	1.477847657	1726.892722	0.944000945	3293.778096	0	1156.589212	532.4188766	0	6592.523334	7871.397087	0	8430.324635	0	0	9772.394305	0.988044104	0	263.6379036	0	7495.174332	0	20644.07991	0	0	254.3470037	2516.16941	5760.204844	1895.659916	0	0	5735.043648	0	0	1179.478838	5316.90276	14486.72475	5888.996478	560.1291944	5830.957121	43.2659893	17073.45329	0	64.3686566	0	0	22358.97435	16649.70415	0	9790.518195	11229.90858	30796.22268	3209.170407	0	373.1247691	3.683492079	7.305461173	16282.80023	76708.35801	1927.693138	0	220.4889938	19018.65631	0	15.24129456	4215.641091	24551.81698	160400.1022	4881.878985	19455.30475	15765.95881	4926971.895	32253.47272	0	202.2244862	936.3174078	578.3581568	745.4280639	0	0	326.2233016	2909.998017	10785.51538
1118	0	44.3	0	3.836996856	8.410342361	0	0	38.75179516	1692.310742	1098.712309	3314.902549	749.4874152	0	6681.897593	550.7794061	27.10613025	14886.60086	49.66551937	0	8516.511279	0	30.75194119	1023.306266	733.1231896	59.01429821	218.8840023	36.61264645	0	0.133892065	8052.923538	165.1324397	12435.52617	46.65009146	106.0523561	24.20740644	1155.789414	0	1461.764583	133.9076971	5444.398351	646.904142	1167.711847	5201.344669	16743.28676	172.1852473	0	1605.922208	1440.796343	3281.339027	1738.999977	1077.599966	0	2169.001791	575.9571546	8218.236618	153.9834668	0	233.1722776	21.17160384	6491.686783	132.1761255	154.1261361	0	0	20716.6383	0	165.0713431	26.72889242	15.86133455	4060.473495	52.14228204	125.5790729	3714.014606	177.9460388	13055.35016	7229.790449	348.7253088	2485.431743	334.2322139	1170.606633	6757.348873	8071.87072	5927.70416	62.18228132	4442.740273	2948.166992	5432.716487	15332.8653	2679.616143	0	0	0	6123.503961	592.7785002	13.10953594	10837.25974	16.9201988	7058.466132	4247.406598	5285.610008	80.0722328	3418.001663	0	0	108.7148451	0	6827.294389	6282.26948	0	23.75124666	8410.375923	1240.006692	117.8414145	4880.304509	6145.580986	0	2947.779086	2572.279749	10633.31993	6098.932519	0	0	14207.70492	8369.360018	11169.45286	6324.865723	4309.690761	109.0448127	10781.18837	5813.899082	0	32.0592907	4492.721107	825.6228386	0	358.2224334	2657.825563	13329.43374	18349.18938	0	0	512.4855951	0	0	4913.59178	97.00059409	4758.23004	286.7421982	113.5834573	889.5849751	6700.476531	0	0	2272841.613	515.3420399	0	207.0639843	46.80532868	5268.752105	0	1024608.971	1052.95658	0	3459.002965	15976.57611	19479.97076	802.4467845	685.6270249	2175.410029	0.676630241	0	0	8334.555513	7588.379963	740.5479091	3496.537411
